timestamp,sim_hours,P_A_kW,comfort_violation_A_degCh,T_core_A,T_east_A,T_north_A,T_south_A,T_west_A,V_core_A,V_east_A,V_north_A,V_south_A,V_west_A,scheduled_vars_A,under_attack_A,bcp_A,bahu_A,Tsa_A,Vcore_A,P_B_kW,SOC_B,TES_mode_B,comfort_violation_B_degCh,T_core_B,T_east_B,T_north_B,T_south_B,T_west_B,V_core_B,V_east_B,V_north_B,V_south_B,V_west_B,scheduled_vars_B,under_attack_B,P_total_kW,feeder_capacity_kW,feeder_utilization_pct,feeder_margin_kW,feeder_violated,attack_active,attack_name
18357300,11.25,19.206123669056314,0.0,23.394008529922132,22.866854820154856,22.6681197357139,23.216162632470798,22.257335473796275,0.5239656106153004,0.5018865433787277,0.502292119061712,0.502292119061712,0.49998030725807724,"bcp,bahu",False,1,1,13.0,0.5,2.725845044991834,0.6297388462069105,1,0.0,23.891819419944284,24.052102104644916,24.05633748344667,24.368436990887744,24.12258683235723,0.6778509107376647,0.27216217244558427,0.1951051078273539,0.28659987349402044,0.10554464876046239,uMod,False,21.931968714048146,30.0,73.10656238016048,8.068031285951854,False,False,
18358200,11.5,19.322209343227048,0.0,23.39925528516551,22.836463786098818,22.680788919942643,23.295056488077535,22.26468848121408,0.5282113991594167,0.5027350066384214,0.5031856913910414,0.5031856913910414,0.5006398064393992,"bcp,bahu",False,1,1,13.0,0.5,2.725845044991834,0.6297388462069105,1,0.0,23.891819419944284,24.052102104644916,24.05633748344667,24.368436990887744,24.12258683235723,0.6778509107376647,0.27216217244558427,0.1951051078273539,0.28659987349402044,0.10554464876046239,uMod,False,22.04805438821888,30.0,73.49351462739627,7.95194561178112,False,False,
18359100,11.75,19.415220450470706,0.0,23.405744715333526,22.814190504635235,22.69356468081088,23.37634962050811,22.275386918578647,0.5323871736130928,0.5035698947309911,0.5040649393049657,0.5040649393049657,0.501288868867872,"bcp,bahu",False,1,1,13.0,0.5,2.725845044991834,0.6297388462069105,1,0.0,23.891819419944284,24.052102104644916,24.05633748344667,24.368436990887744,24.12258683235723,0.6778509107376647,0.27216217244558427,0.1951051078273539,0.28659987349402044,0.10554464876046239,uMod,False,22.14106549546254,30.0,73.80355165154181,7.858934504537459,False,False,
18360000,12.0,19.29879871034362,0.0,23.33882289769292,22.747758750208675,22.649257976351976,23.40633117541688,22.230495422858382,0.5365335126069748,0.5043983088707631,0.5049374082079454,0.5049374082079454,0.50193273555928,"bcp,bahu",False,1,1,13.0,0.5,2.7922496656086335,0.5968862392244864,1,0.0,23.83567962990105,23.91708318873856,24.03202285782737,24.387272661846282,24.049838563219453,0.6790710838524007,0.28055136076309406,0.20175367257870572,0.32644076787843096,0.14006681416769393,uMod,False,22.09104837595225,30.0,73.63682791984084,7.908951624047749,False,False,
18360900,12.25,18.89097759863012,0.0,23.34696176072663,22.739224096037674,22.663530477413588,23.46837598676342,22.25249974378056,0.5247363932224786,0.5020407407157581,0.5024545033549539,0.5024545033549539,0.5001002089508609,"bcp,bahu",False,1,1,13.0,0.5,2.7922496656086335,0.5968862392244864,1,0.0,23.83567962990105,23.91708318873856,24.03202285782737,24.387272661846282,24.049838563219453,0.6790710838524007,0.28055136076309406,0.20175367257870572,0.32644076787843096,0.14006681416769393,uMod,False,21.683227264238752,30.0,72.27742421412917,8.316772735761248,False,False,
18361800,12.5,18.363468360547785,0.0,23.390274145776345,22.750366587885992,22.694147079022002,23.529430160679226,22.400499744895853,0.5193669314544417,0.5009738120541091,0.5013304481256046,0.5013304481256046,0.4664461716199061,"bcp,bahu",False,1,1,13.0,0.5,2.7922496656086335,0.5968862392244864,1,0.0,23.83567962990105,23.91708318873856,24.03202285782737,24.387272661846282,24.049838563219453,0.6790710838524007,0.28055136076309406,0.20175367257870572,0.32644076787843096,0.14006681416769393,uMod,False,21.155718026156418,30.0,70.51906008718805,8.844281973843582,False,False,
18362700,12.75,18.599844408382253,0.0,23.379037413396873,22.735093531141956,22.697844978584044,23.554777517040407,22.336345900903552,0.5239671240798949,0.5018868569765943,0.5022924485851757,0.5022924485851757,0.4999805541397238,"bcp,bahu",False,1,1,13.0,0.5,2.7922496656086335,0.5968862392244864,1,0.0,23.83567962990105,23.91708318873856,24.03202285782737,24.387272661846282,24.049838563219453,0.6790710838524007,0.28055136076309406,0.20175367257870572,0.32644076787843096,0.14006681416769393,uMod,False,21.392094073990886,30.0,71.30698024663629,8.607905926009114,False,False,
18363600,13.0,18.828350801186495,0.0,23.52548736817306,22.831823909710693,22.821796422679654,23.675878531081878,22.47854109129196,0.5282190647251912,0.5027367025603966,0.5031874666290088,0.5031874666290088,0.5006411700155059,"bcp,bahu",False,1,1,13.0,0.5,2.9950609059026547,0.5602649286809045,1,0.0,24.026726299623306,23.991164541907153,24.10397406869987,24.312743175699154,24.21896512570993,0.6826682034565857,0.284864707632401,0.24763353993583925,0.42254536279517063,0.19431433114789826,uMod,False,21.82341170708915,30.0,72.74470569029717,8.17658829291085,False,False,
18364500,13.25,19.033982517172948,0.0,23.550993731701396,22.84234192540805,22.850754495049216,23.701171901088856,22.528929952187866,0.5323865271444483,0.5035697508781175,0.504064788774373,0.504064788774373,0.5012887529959198,"bcp,bahu",False,1,1,13.0,0.5,2.9950609059026547,0.5602649286809045,1,0.0,24.026726299623306,23.991164541907153,24.10397406869987,24.312743175699154,24.21896512570993,0.6826682034565857,0.284864707632401,0.24763353993583925,0.42254536279517063,0.19431433114789826,uMod,False,22.029043423075603,30.0,73.43014474358534,7.970956576924397,False,False,
18365400,13.5,19.27438793563184,0.0,23.569763104623917,22.84416377000872,22.87093791242802,23.72477462082219,22.57975788961994,0.5365503763022381,0.5044020310652986,0.5049413049988758,0.5049413049988758,0.5019357261753622,"bcp,bahu",False,1,1,13.0,0.5,2.9950609059026547,0.5602649286809045,1,0.0,24.026726299623306,23.991164541907153,24.10397406869987,24.312743175699154,24.21896512570993,0.6826682034565857,0.284864707632401,0.24763353993583925,0.42254536279517063,0.19431433114789826,uMod,False,22.269448841534494,30.0,74.23149613844832,7.730551158465506,False,False,
18366300,13.75,18.709212306983602,0.0,23.600631787716793,22.86100249211478,22.901084727731586,23.760169945821985,22.65271295715729,0.5247454247600052,0.5020427310064326,0.5024565871828641,0.5024565871828641,0.5001018073154286,"bcp,bahu",False,1,1,13.0,0.5,2.9950609059026547,0.5602649286809045,1,0.0,24.026726299623306,23.991164541907153,24.10397406869987,24.312743175699154,24.21896512570993,0.6826682034565857,0.284864707632401,0.24763353993583925,0.42254536279517063,0.19431433114789826,uMod,False,21.704273212886257,30.0,72.34757737628752,8.295726787113743,False,False,
18367200,14.0,18.086082057640972,0.0,23.660640411552436,22.885301413128275,22.937827798259434,23.799890489128643,22.846282999076834,0.5193748208083047,0.5009755193338052,0.5013322375243507,0.5013322375243507,0.4665364421262038,"bcp,bahu",False,1,1,13.0,0.5,4.433310820526976,0.5214143863646178,1,0.0,24.075004136478583,23.995490817675147,24.06011089555585,24.24470215637234,24.329215917144268,0.6836468814873742,0.28428266529590024,0.271206548260152,0.44516538889445534,0.2656708029997615,uMod,False,22.51939287816795,30.0,75.0646429272265,7.480607121832051,False,False,
18368100,14.25,17.935545494845716,0.0,23.66263537402324,22.87742110261678,22.94519540049896,23.809532666153984,22.816774413093697,0.5239929443612532,0.5018925261262221,0.5022983854423773,0.5022983854423773,0.49998510158347637,"bcp,bahu",False,1,1,13.0,0.5,4.433310820526976,0.5214143863646178,1,0.0,24.075004136478583,23.995490817675147,24.06011089555585,24.24470215637234,24.329215917144268,0.6836468814873742,0.28428266529590024,0.271206548260152,0.44516538889445534,0.2656708029997615,uMod,False,22.368856315372692,30.0,74.56285438457564,7.6311436846273075,False,False,
18369000,14.5,17.53973597820305,0.0,23.67715919450228,22.87144606808556,22.952214917325477,23.81240119076824,22.892008510715414,0.5282456970740474,0.502742591728985,0.5031936313825729,0.5031936313825729,0.500645904449284,"bcp,bahu",False,1,1,13.0,0.5,4.433310820526976,0.5214143863646178,1,0.0,24.075004136478583,23.995490817675147,24.06011089555585,24.24470215637234,24.329215917144268,0.6836468814873742,0.28428266529590024,0.271206548260152,0.44516538889445534,0.2656708029997615,uMod,False,21.973046798730028,30.0,73.2434893291001,8.026953201269972,False,False,
18369900,14.75,17.369811350401037,0.0,23.69518160101518,22.867841449477908,22.96079988297805,23.811467994684563,22.979842325433424,0.5324076719493888,0.5035744209148426,0.5040696776860278,0.5040696776860278,0.5012925059229523,"bcp,bahu",False,1,1,13.0,0.5,4.433310820526976,0.5214143863646178,1,0.0,24.075004136478583,23.995490817675147,24.06011089555585,24.24470215637234,24.329215917144268,0.6836468814873742,0.28428266529590024,0.271206548260152,0.44516538889445534,0.2656708029997615,uMod,False,21.803122170928013,30.0,72.67707390309339,8.196877829071987,False,False,
18370800,15.0,17.531177148905943,0.0,23.715536069482198,22.86703896054422,22.97181930240572,23.807903618353407,23.080632108082057,0.5365628515124424,0.504404790875689,0.5049441938840575,0.5049441938840575,0.5019379451459869,"bcp,bahu",False,1,1,13.0,0.5,3.3461134573650857,0.4799616441722094,1,0.0,23.931092695341817,23.96090992142649,24.028764025171313,24.01797642174313,24.372168583076814,0.8036066797216799,0.2762861413402815,0.28394293052987035,0.4884727801863759,0.3559735909037753,uMod,False,20.87729060627103,30.0,69.5909686875701,9.122709393728972,False,False,
18371700,15.25,17.397601107799822,0.0,23.749449014291486,22.879058520639376,22.993719418701176,23.808320424638055,23.201427343636226,0.5247071644163965,0.5020352159564199,0.5024486639390616,0.5024486639390616,0.5000960021408509,"bcp,bahu",False,1,1,13.0,0.5,3.3461134573650857,0.4799616441722094,1,0.0,23.931092695341817,23.96090992142649,24.028764025171313,24.01797642174313,24.372168583076814,0.8036066797216799,0.2762861413402815,0.28394293052987035,0.4884727801863759,0.3559735909037753,uMod,False,20.743714565164908,30.0,69.14571521721636,9.256285434835092,False,False,
18372600,15.5,17.201728283887658,0.0,23.810176321866663,22.906006070876003,23.028488220607528,23.802281285870606,23.46468496589671,0.5193639679903643,0.5009733444860899,0.5013299474530367,0.5013299474530367,0.4664096919096031,"bcp,bahu",False,1,1,13.0,0.5,3.3461134573650857,0.4799616441722094,1,0.0,23.931092695341817,23.96090992142649,24.028764025171313,24.01797642174313,24.372168583076814,0.8036066797216799,0.2762861413402815,0.28394293052987035,0.4884727801863759,0.3559735909037753,uMod,False,20.547841741252743,30.0,68.4928058041758,9.452158258747257,False,False,
18373500,15.75,17.630932551249366,0.0,23.818375855598447,22.9012701007166,23.036560869138384,23.77375375762813,23.457931552347645,0.5239803672834124,0.5018897653730454,0.5022954942797198,0.5022954942797198,0.4999828872510548,"bcp,bahu",False,1,1,13.0,0.5,3.3461134573650857,0.4799616441722094,1,0.0,23.931092695341817,23.96090992142649,24.028764025171313,24.01797642174313,24.372168583076814,0.8036066797216799,0.2762861413402815,0.28394293052987035,0.4884727801863759,0.3559735909037753,uMod,False,20.97704600861445,30.0,69.9234866953815,9.022953991385549,False,False,
18374400,16.0,17.48717588569224,0.0,23.831071842302435,22.897645141373232,23.042982060003737,23.74404188511255,23.560344717371322,0.5282264400104129,0.5027383310061128,0.5031891714239606,0.5031891714239606,0.5006424785499028,"bcp,bahu",False,1,1,13.0,0.5,3.303321605270132,0.43675560588853557,1,0.0,24.006890518670446,23.9612605553869,24.00959949600309,23.924857143808936,24.67193656515019,0.7980052663477181,0.2665291901230604,0.29092570058894407,0.4761905989275612,0.3517127532604172,uMod,False,20.79049749096237,30.0,69.3016583032079,9.20950250903763,False,False,
18375300,16.25,17.372867969182746,0.0,23.840238143866202,22.889002193598913,23.044164367257622,23.713440812117597,23.646401175785968,0.5323880713849692,0.5035701145868464,0.5040651681735988,0.5040651681735988,0.5012890509476421,"bcp,bahu",False,1,1,13.0,0.5,3.303321605270132,0.43675560588853557,1,0.0,24.006890518670446,23.9612605553869,24.00959949600309,23.924857143808936,24.67193656515019,0.7980052663477181,0.2665291901230604,0.29092570058894407,0.4761905989275612,0.3517127532604172,uMod,False,20.676189574452877,30.0,68.92063191484293,9.323810425547123,False,False,
18376200,16.5,17.25208422729001,0.0,23.84623256151292,22.878285861227766,23.04271567336832,23.68510880792803,23.73233297545653,0.5365364572288905,0.5043989959095769,0.5049381252566906,0.5049381252566906,0.5019332968316794,"bcp,bahu",False,1,1,13.0,0.5,3.303321605270132,0.43675560588853557,1,0.0,24.006890518670446,23.9612605553869,24.00959949600309,23.924857143808936,24.67193656515019,0.7980052663477181,0.2665291901230604,0.29092570058894407,0.4761905989275612,0.3517127532604172,uMod,False,20.55540583256014,30.0,68.51801944186714,9.44459416743986,False,False,
18377100,16.75,16.64916651161003,0.0,23.861862412804783,22.87698689565582,23.049514607067124,23.66677264749194,23.82778916214687,0.5246798115457626,0.5020291881034598,0.5024423527771436,0.5024423527771436,0.5000911613760544,"bcp,bahu",False,1,1,13.0,0.5,3.303321605270132,0.43675560588853557,1,0.0,24.006890518670446,23.9612605553869,24.00959949600309,23.924857143808936,24.67193656515019,0.7980052663477181,0.2665291901230604,0.29092570058894407,0.4761905989275612,0.3517127532604172,uMod,False,19.95248811688016,30.0,66.50829372293387,10.047511883119839,False,False,
18378000,17.0,16.043603910762563,0.0,23.827841892144022,22.84190780569338,23.04439254958379,23.608531679411954,24.033918512190894,0.519341918907262,0.5009685173874538,0.5013248915639847,0.5013248915639847,0.46615792587263555,"bcp,bahu",False,1,1,13.0,0.5,4.6803035781498386,0.39684720252868766,1,0.0,23.764081618464672,23.84121403843085,23.87147206346532,23.34749866459913,24.32620224291537,0.6893713427297474,0.22702417978071582,0.2616949678745468,0.5424960549893634,0.41299900602324335,uMod,False,20.723907488912403,30.0,69.07969162970801,9.276092511087597,False,False,
18378900,17.25,16.236877866055863,0.0,23.732712332379947,22.745089208251898,22.960651151929426,23.511596731991688,23.872385126754295,0.5239395356019992,0.5018812447565751,0.5022865445401168,0.5022865445401168,0.49997616444067877,"bcp,bahu",False,1,1,13.0,0.5,4.6803035781498386,0.39684720252868766,1,0.0,23.764081618464672,23.84121403843085,23.87147206346532,23.34749866459913,24.32620224291537,0.6893713427297474,0.22702417978071582,0.2616949678745468,0.5424960549893634,0.41299900602324335,uMod,False,20.917181444205703,30.0,69.72393814735234,9.082818555794297,False,False,
18379800,17.5,16.1797301780493,0.0,23.632410683684952,22.65180689268425,22.88282129928649,23.40595187783481,23.81140609422289,0.528208891681275,0.502734528159233,0.5031851859833487,0.5031851859833487,0.500639440751482,"bcp,bahu",False,1,1,13.0,0.5,4.6803035781498386,0.39684720252868766,1,0.0,23.764081618464672,23.84121403843085,23.87147206346532,23.34749866459913,24.32620224291537,0.6893713427297474,0.22702417978071582,0.2616949678745468,0.5424960549893634,0.41299900602324335,uMod,False,20.86003375619914,30.0,69.53344585399714,9.13996624380086,False,False,
18380700,17.75,16.083511958826954,0.0,23.528688991014235,22.552256470817497,22.796819740754245,23.29478817615552,23.721850620151315,0.5323728735355671,0.5035667483060622,0.5040616447020952,0.5040616447020952,0.5012863433182112,"bcp,bahu",False,1,1,13.0,0.5,4.6803035781498386,0.39684720252868766,1,0.0,23.764081618464672,23.84121403843085,23.87147206346532,23.34749866459913,24.32620224291537,0.6893713427297474,0.22702417978071582,0.2616949678745468,0.5424960549893634,0.41299900602324335,uMod,False,20.763815536976793,30.0,69.2127184565893,9.236184463023207,False,False,
18381600,18.0,15.991366652460599,0.0,23.41863553902823,22.443789754015484,22.700078543305608,23.178551856434638,23.602823911054145,0.5365357245255661,0.5043988100097792,0.5049379320846271,0.5049379320846271,0.5019331414165968,"bcp,bahu",False,1,1,13.0,0.5,3.0288743978386936,0.3620719101186258,1,0.0,23.423368024898878,23.737956459671523,23.73588246346702,23.450390587323227,23.819808452177938,0.6890285580458463,0.15374993116697067,0.18727585663156485,0.35484675165844815,0.40832539796979045,uMod,False,19.02024105029929,30.0,63.40080350099764,10.97975894970071,False,False,
18382500,18.25,15.469034935161062,0.0,23.315101605667678,22.34035557744903,22.604716696100922,23.06794229398571,23.47454425603013,0.524700236851402,0.5020337267318649,0.5024471024771784,0.5024471024771784,0.5000948155761443,"bcp,bahu",False,1,1,13.0,0.5,3.0288743978386936,0.3620719101186258,1,0.0,23.423368024898878,23.737956459671523,23.73588246346702,23.450390587323227,23.819808452177938,0.6890285580458463,0.15374993116697067,0.18727585663156485,0.35484675165844815,0.40832539796979045,uMod,False,18.497909332999754,30.0,61.659697776665844,11.502090667000246,False,False,
18383400,18.5,14.95138785841841,0.0,23.221111604082694,22.255408852703226,22.522302251551196,22.95990473339839,23.461125693316887,0.5193580767370564,0.5009720942093572,0.5013286355336276,0.5013286355336276,0.46634187983921416,"bcp,bahu",False,1,1,13.0,0.5,3.0288743978386936,0.3620719101186258,1,0.0,23.423368024898878,23.737956459671523,23.73588246346702,23.450390587323227,23.819808452177938,0.6890285580458463,0.15374993116697067,0.18727585663156485,0.35484675165844815,0.40832539796979045,uMod,False,17.980262256257106,30.0,59.93420752085702,12.019737743742894,False,False,
18384300,18.75,15.088706776942148,0.0,23.09345361084496,22.118072146314034,22.388271577832256,22.833493007684694,23.180424993162205,0.523959030575581,0.5018855644223119,0.5022910658218972,0.5022910658218972,0.4999796393055857,"bcp,bahu",False,1,1,13.0,0.5,3.0288743978386936,0.3620719101186258,1,0.0,23.423368024898878,23.737956459671523,23.73588246346702,23.450390587323227,23.819808452177938,0.6890285580458463,0.15374993116697067,0.18727585663156485,0.35484675165844815,0.40832539796979045,uMod,False,18.11758117478084,30.0,60.39193724926947,11.882418825219158,False,False,
18385200,19.0,4.899758937590192e-11,0.04650961492480121,24.318286261799017,24.375954374668765,24.258002356974657,24.684254732374086,25.186038459699205,0.00047499995238989935,9.509384787007914e-05,0.00010013836202034863,0.0001001383620203486,7.396200372177645e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.5310335856358392,24.988211995263157,25.22402840594583,25.11762837990699,25.318171142112874,25.871205657670146,0.00045057578358645244,9.020147609699416e-05,9.498651881091655e-05,9.498658371658385e-05,7.015676917486231e-05,uMod,False,4.899758937590192e-11,30.0,1.6332529791967307e-10,29.999999999951,False,False,
18386100,19.25,5.4179784824050844e-11,0.09772472397740728,24.58694396629579,24.646663137344888,24.537135154844975,24.92081665618332,25.39089889590963,0.0004994898980069468,9.999641179516507e-05,0.00010530099971650859,0.00010530099971650879,7.777510336174408e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.5310335856358392,24.988211995263157,25.22402840594583,25.11762837990699,25.318171142112874,25.871205657670146,0.00045057578358645244,9.020147609699416e-05,9.498651881091655e-05,9.498658371658385e-05,7.015676917486231e-05,uMod,False,5.4179784824050844e-11,30.0,1.8059928274683616e-10,29.99999999994582,False,False,
18387000,19.5,4.990047345625563e-11,0.10445163902060983,24.636069315075076,24.69053594177967,24.594566681922686,24.966716592357614,25.41780655608244,0.00047936038197347696,9.59663099555548e-05,0.00010105711325417622,0.0001010571132541764,7.464056455570155e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.5310335856358392,24.988211995263157,25.22402840594583,25.11762837990699,25.318171142112874,25.871205657670146,0.00045057578358645244,9.020147609699416e-05,9.498651881091655e-05,9.498658371658385e-05,7.015676917486231e-05,uMod,False,4.990047345625563e-11,30.0,1.663349115208521e-10,29.9999999999501,False,False,
18387900,19.75,4.7194056059001956e-11,0.10312388537204242,24.649600228976624,24.69711155406111,24.606383718534744,24.9647276542197,25.41249554148817,0.00046618136626400353,9.332772071026655e-05,9.827855542552507e-05,9.827855542512143e-05,7.25883168748447e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.5310335856358392,24.988211995263157,25.22402840594583,25.11762837990699,25.318171142112874,25.871205657670146,0.00045057578358645244,9.020147609699416e-05,9.498651881091655e-05,9.498658371658385e-05,7.015676917486231e-05,uMod,False,4.7194056059001956e-11,30.0,1.573135201966732e-10,29.999999999952806,False,False,
18388800,20.0,4.680434610318793e-11,0.09993522746717076,24.654399852120207,24.698571190055475,24.609231853486165,24.95908329523263,25.399740909868683,0.0004642539845570317,9.29416914003395e-05,9.787205061491062e-05,9.787205061491347e-05,7.228806359326696e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.4179368297349697,24.99835721678079,25.214402232160523,25.091299430653066,25.304998819718776,25.807236347202604,0.0004499899876809765,9.00842487697615e-05,9.48630665009073e-05,9.48631118267004e-05,7.006557259239804e-05,uMod,False,4.680434610318793e-11,30.0,1.5601448701062643e-10,29.999999999953197,False,False,
18389700,20.25,4.660406248819495e-11,0.09652024791733993,24.657386317258158,24.699419075060746,24.610919936958965,24.95752910033673,25.38608099166936,0.0004632608565631328,9.274271284856344e-05,9.766251896041883e-05,9.766251896041829e-05,7.213329516942114e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.4179368297349697,24.99835721678079,25.214402232160523,25.091299430653066,25.304998819718776,25.807236347202604,0.0004499899876809765,9.00842487697615e-05,9.48630665009073e-05,9.48631118267004e-05,7.006557259239804e-05,uMod,False,4.660406248819495e-11,30.0,1.5534687496064985e-10,29.999999999953396,False,False,
18390600,20.5,4.641231362847929e-11,0.09308172091661504,24.659604202779974,24.700095248807315,24.61197979239421,24.95696222058666,25.37232688366646,0.0004623079832248551,9.255180747901717e-05,9.746148854601729e-05,9.746148854601741e-05,7.19848065429207e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.4179368297349697,24.99835721678079,25.214402232160523,25.091299430653066,25.304998819718776,25.807236347202604,0.0004499899876809765,9.00842487697615e-05,9.48630665009073e-05,9.48631118267004e-05,7.006557259239804e-05,uMod,False,4.641231362847929e-11,30.0,1.5470771209493094e-10,29.999999999953587,False,False,
18391500,20.75,4.606789778261897e-11,0.08926230248744105,24.66010731890202,24.697376606872695,24.61007083799791,24.952177483449077,25.357049209949764,0.000460590468565641,9.220783874259837e-05,9.709927486770951e-05,9.709927486749381e-05,7.171726915609606e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.4179368297349697,24.99835721678079,25.214402232160523,25.091299430653066,25.304998819718776,25.807236347202604,0.0004499899876809765,9.00842487697615e-05,9.48630665009073e-05,9.48631118267004e-05,7.006557259239804e-05,uMod,False,4.606789778261897e-11,30.0,1.5355965927539655e-10,29.999999999953932,False,False,
18392400,21.0,4.603252048269528e-11,0.08435174067018636,24.65678270449274,24.6894769842325,24.601392091736216,24.9347822256658,25.337406962680745,0.00046041450611077615,9.217249354674724e-05,9.70620563900543e-05,9.7062056390055e-05,7.168977308032946e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.0468367817088051,24.966758713423474,25.14732808805877,24.966726315555718,25.21315740659685,25.686351287053185,0.00044988638382869185,9.00635358750085e-05,9.48412508817491e-05,9.484128393059976e-05,7.004945016548703e-05,uMod,False,4.603252048269528e-11,30.0,1.5344173494231758e-10,29.999999999953967,False,False,
18393300,21.25,4.668271695045084e-11,0.07766329347693102,24.647620265744365,24.67560511510635,24.583659756391,24.90250679733117,25.310653173907724,0.0004636555744379425,9.282122862876033e-05,9.774520712212205e-05,9.774520712195248e-05,7.219434027316068e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.0468367817088051,24.966758713423474,25.14732808805877,24.966726315555718,25.21315740659685,25.686351287053185,0.00044988638382869185,9.00635358750085e-05,9.48412508817491e-05,9.484128393059976e-05,7.004945016548703e-05,uMod,False,4.668271695045084e-11,30.0,1.556090565015028e-10,29.999999999953317,False,False,
18394200,21.5,4.551773082268405e-11,0.06950811724897221,24.636968095752536,24.637745103211046,24.560498623481976,24.875165320390124,25.27803246899589,0.0004578344346409242,9.165577135361546e-05,9.651792610768605e-05,9.651792610764272e-05,7.128786843838784e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.0468367817088051,24.966758713423474,25.14732808805877,24.966726315555718,25.21315740659685,25.686351287053185,0.00044988638382869185,9.00635358750085e-05,9.48412508817491e-05,9.484128393059976e-05,7.004945016548703e-05,uMod,False,4.551773082268405e-11,30.0,1.517257694089468e-10,29.999999999954483,False,False,
18395100,21.75,4.481871979148645e-11,0.05998147388055486,24.624363848042037,24.612082318627415,24.536248996127824,24.857840260783973,25.23992589552222,0.0004543060223746805,9.094932012302423e-05,9.577400026519777e-05,9.577400026521214e-05,7.07384022330103e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,1.0468367817088051,24.966758713423474,25.14732808805877,24.966726315555718,25.21315740659685,25.686351287053185,0.00044988638382869185,9.00635358750085e-05,9.48412508817491e-05,9.484128393059976e-05,7.004945016548703e-05,uMod,False,4.481871979148645e-11,30.0,1.4939573263828817e-10,29.999999999955183,False,False,
18396000,22.0,4.4735971825722015e-11,0.055131163765366864,24.613974366649245,24.59653098756968,24.517179307029437,24.837123531221778,25.220524655061467,0.00045388705210376606,9.086536474164287e-05,9.568559237261026e-05,9.5685592372512e-05,7.067309995069569e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,0.8583477466779073,24.941867381216866,25.087705330935876,24.9127884492799,25.16622810978737,25.604414305954663,1.1080480901716024e-09,2.2182208875700042e-10,2.33589364734209e-10,2.3358943783059596e-10,1.7252836507057529e-10,uMod,False,4.4735971825722015e-11,30.0,1.4911990608574004e-10,29.999999999955264,False,False,
18396900,22.25,4.3912663065544524e-11,0.050216225141880955,24.606738854289063,24.580419510241654,24.50323774940324,24.83171282037557,25.200864900567524,0.00044969171853358474,9.002540738668043e-05,9.480107806450942e-05,9.48010780645095e-05,7.001979592488452e-05,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,0.8583477466779073,24.941867381216866,25.087705330935876,24.9127884492799,25.16622810978737,25.604414305954663,1.1080480901716024e-09,2.2182208875700042e-10,2.33589364734209e-10,2.3358943783059596e-10,1.7252836507057529e-10,uMod,False,4.3912663065544524e-11,30.0,1.463755435518151e-10,29.99999999995609,False,False,
18397800,22.5,3.8636805438535465e-13,0.045301757013845645,24.601291401675383,24.573443753689673,24.49063048379145,24.823878923138068,25.181207028055383,4.218138817136517e-05,8.444441051587912e-06,8.892402075774184e-06,8.892402075774192e-06,6.567901698355923e-06,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,0.8583477466779073,24.941867381216866,25.087705330935876,24.9127884492799,25.16622810978737,25.604414305954663,1.1080480901716024e-09,2.2182208875700042e-10,2.33589364734209e-10,2.3358943783059596e-10,1.7252836507057529e-10,uMod,False,3.8636805438535465e-13,30.0,1.2878935146178488e-12,29.999999999999613,False,False,
18398700,22.75,1.859676029073244e-17,0.04026077374683723,24.594298306304665,24.563463315233264,24.478602906195988,24.809559375283982,25.16104309498735,2.9264352009583285e-07,5.858533961409934e-08,6.169317689837257e-08,6.169317689837263e-08,4.5566396777588084e-08,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.36112396403988406,0,0.8583477466779073,24.941867381216866,25.087705330935876,24.9127884492799,25.16622810978737,25.604414305954663,1.1080480901716024e-09,2.2182208875700042e-10,2.33589364734209e-10,2.3358943783059596e-10,1.7252836507057529e-10,uMod,False,1.859676029073244e-17,30.0,6.198920096910813e-17,30.0,False,False,
